what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1603836964066
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1603836964067
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1603836964067
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1603836964067
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1603836964068
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1603836964068
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1603836964069
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1603836964070
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1603836964070
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1603836964076
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1603836964076
started,bundle,com.altera.sbtgui.integration,11.1.0.259,"com.altera.sbtgui.integration",1603836964077
started,bundle,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project",1603836964078
started,bundle,com.altera.systemconsole,11.1.0.259,"com.altera.systemconsole",1603836964078
started,bundle,com.altera.utilities,11.1.0.259,"com.altera.utilities",1603836964078
os,sysinfo,,,"win32",1603836964080
arch,sysinfo,,,"x86",1603836964080
ws,sysinfo,,,"win32",1603836964080
locale,sysinfo,,,"fr_FR",1603836964080
processors,sysinfo,,,"8",1603836964080
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1603836964080
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1603836964080
java.specification.name,sysinfo,,,"Java Platform API Specification",1603836964080
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1603836964080
java.specification.version,sysinfo,,,"1.6",1603836964080
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1603836964080
java.version,sysinfo,,,"1.6.0_23",1603836964080
java.vm.info,sysinfo,,,"mixed mode",1603836964080
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1603836964080
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1603836964080
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1603836964080
java.vm.specification.version,sysinfo,,,"1.0",1603836964080
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1603836964080
java.vm.version,sysinfo,,,"19.0-b09",1603836964080
started,bundle,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch",1603836964438
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603836970830
started,bundle,com.altera.sbtgui.core,11.1.0.259,"com.altera.sbtgui.core",1603836975161
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1603836975169
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1603836976894
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1603836977065
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1603836978972
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1603836979017
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1603836979021
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603836983565
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1603836988730
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1603836990405
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603836994099
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603836999812
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1603837001483
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1603837001495
opened,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603837004297
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1603837004557
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1603837004582
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1603837004583
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1603837004584
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1603837004598
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603837014216
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603837026219
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603837037198
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1603837037200
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603837041459
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603837063391
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603837125310
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1603837126496
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603837127832
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603837129390
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603837136682
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1603837137768
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603837139437
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603837140806
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1603837141089
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603837143492
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1603837145110
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603837148871
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603837174754
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603837178413
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603837234495
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603837317056
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603837317068
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603837327447
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603837439681
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603837439691
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603837439700
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603837451537
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603837532559
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603837532566
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1603837534031
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603837536372
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603837537741
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1603837538027
error,log,,,"The system console model is invalid. Cannot launch.",1603837545188
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603837545209
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603837552077
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1603837553774
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1603837558060
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603837560008
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603837561084
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603837566408
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603837567783
started,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.259,"com.altera.debug.cdi.gdb.plugin",1603837575988
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603837576071
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603837581476
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1603837581484
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603837583945
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1603837585582
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603837589374
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603837627956
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603837633388
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1603837633392
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603837645253
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603837645374
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603837646094
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603837747551
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1603837757025
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603837759306
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603837778737
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1603838058131
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1603838059172
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603838061187
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603838063657
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1603838063939
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603838066314
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1603838067942
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1603838071711
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603838081216
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603838083103
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1603838083107
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603838085162
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603838112295
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1603838112307
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603838114766
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603838122466
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603838123618
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603838124660
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1603838124734
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1603838124795
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1603838124925
stopped,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.259,"com.altera.debug.cdi.gdb.plugin",1603838124925
stopped,bundle,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch",1603838124925
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1603838124925
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1603838124933
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1607879397729
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1607879397730
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1607879397732
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1607879397733
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1607879397734
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1607879397735
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1607879397736
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1607879397737
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1607879397739
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1607879397740
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1607879397741
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1607879397742
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1607879397743
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1607879397743
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1607879397744
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1607879397745
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1607879397746
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1607879397747
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1607879397749
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1607879397750
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1607879397753
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1607879397754
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1607879397754
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1607879397755
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1607879397758
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1607879397760
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1607879397761
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1607879397762
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1607879397776
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1607879397777
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1607879397778
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1607879397779
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1607879397780
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1607879397782
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1607879397783
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1607879397784
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1607879397785
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1607879397786
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1607879397788
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1607879397798
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1607879397799
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1607879397800
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1607879397802
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1607879397803
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1607879397804
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1607879397805
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1607879397806
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1607879397807
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1607879397807
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1607879397809
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1607879397810
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1607879397811
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1607879397812
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1607879397815
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1607879397816
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1607879397817
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1607879397818
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1607879397819
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1607879397821
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1607879397823
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1607879397827
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1607879397827
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1607879397827
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1607879397828
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1607879397830
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1607879397831
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1607879397831
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1607879397832
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1607879397833
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1607879397834
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1607879397836
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1607879397836
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1607879397837
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1607879397847
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1607879397848
started,bundle,com.altera.sbtgui.integration,11.1.0.259,"com.altera.sbtgui.integration",1607879397849
started,bundle,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project",1607879397851
started,bundle,com.altera.systemconsole,11.1.0.259,"com.altera.systemconsole",1607879397851
started,bundle,com.altera.utilities,11.1.0.259,"com.altera.utilities",1607879397853
os,sysinfo,,,"win32",1607879397857
arch,sysinfo,,,"x86",1607879397857
ws,sysinfo,,,"win32",1607879397857
locale,sysinfo,,,"fr_FR",1607879397857
processors,sysinfo,,,"4",1607879397858
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1607879397858
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1607879397858
java.specification.name,sysinfo,,,"Java Platform API Specification",1607879397858
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1607879397858
java.specification.version,sysinfo,,,"1.6",1607879397858
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1607879397858
java.version,sysinfo,,,"1.6.0_23",1607879397858
java.vm.info,sysinfo,,,"mixed mode",1607879397858
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1607879397858
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1607879397858
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1607879397858
java.vm.specification.version,sysinfo,,,"1.0",1607879397858
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1607879397858
java.vm.version,sysinfo,,,"19.0-b09",1607879397858
started,bundle,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch",1607879398140
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1607879398878
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607879400062
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607879411198
error,log,,,"Error",1607879416534
error,log,,,"Unable to create editor ID org.eclipse.cdt.ui.editor.CEditor: Project: sopc_test_bsp is closed or inaccessible!",1607879416623
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607879416658
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607879416665
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607879416769
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607879417673
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1607879425754
error,log,,,"The project description file (.project) for 'sopc_test' is missing.  This file contains important information about the project.  The project will not function properly until this file is restored.",1607879426314
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607879426757
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1607879428463
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607879429670
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607879429872
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1607879430183
